100009708	07
100006069	17
100001287	08
100001286	20
100001280	20
100041975	04
100001282	08
100006060	15
100006061	23
100006062	18
100006063	15
100001289	08
100001288	16
100006066	18
100005678	03
100005679	18
100017959	13
100017228	18
100095715	14
100005670	19
100017225	15
100005672	20
100005673	19
100005674	19
100002955	01
100005677	02
100000888	00
100043431	14
100015588	15
100043437	00
100000880	12
100000881	07
100000882	03
100000883	19
100000884	03
100000885	03
100000886	17
100000887	10
100066874	21
100043301	15
100070334	16
100009568	12
100009569	13
100006398	21
100006399	00
100006396	11
100006397	03
100006394	01
100006395	15
100006392	00
100006393	11
100006390	17
100006391	15
100105568	22
100002487	13
100002483	18
100002480	20
100014427	20
100014424	00
100008723	11
100040208	15
100014420	04
100035460	09
100035465	18
100014895	14
100102201	20
100099795	17
100099793	20
100102204	21
100026475	15
100026477	18
100026470	15
100026472	11
100102316	05
100007934	10
100008722	05
100032819	08
100020136	00
100042596	20
100013188	07
100061680	23
100059602	11
100041978	21
100059605	02
100008725	16
100003538	23
100024834	17
100003535	03
100003534	20
100003537	08
100003536	21
100003530	05
100003533	14
100003532	23
100004509	21
100004508	20
100001753	21
100004500	00
100004503	21
100004502	23
100001025	16
100004504	18
100001027	16
100001026	16
100027120	06
100090321	10
100002228	00
100002229	03
100074627	17
100002222	00
100002223	15
100002220	08
100002226	16
100002227	00
100002224	00
100002225	08
100016548	23
100029875	17
100029870	09
100045499	11
100021923	07
100067554	12
100008727	10
100067550	21
100035073	03
100045493	16
100003283	17
100003282	23
100003280	15
100003287	13
100003286	17
100003285	02
100003284	02
100091891	10
100080747	19
100003289	03
100003288	08
100008101	07
100021924	02
100041556	18
100008726	04
100028690	19
100008103	07
100008102	16
100074482	09
100042202	16
100003667	01
100015173	10
100072624	08
100069895	06
100024343	20
100021311	15
100007933	21
100104741	22
100024348	16
100008106	00
100024043	19
100024201	13
100024104	01
100102972	19
100023802	06
100117032	12
100027955	14
100117030	06
100037449	18
100033447	16
100084434	09
100097740	14
100024040	17
100028471	15
100119376	22
100029255	22
100030770	01
100081357	15
100008880	00
100008881	15
100005870	19
100005871	00
100005876	12
100005877	21
100005874	00
100067811	20
100008889	06
100005878	16
100005879	14
100093338	08
100060265	06
100000570	21
100070011	13
100000572	19
100000573	16
100000575	21
100000576	21
100104098	07
100098184	00
100061243	16
100017768	04
100068336	02
100076886	20
100039567	15
100061246	11
100076883	19
100068997	10
100017760	13
100017762	03
100076889	00
100082574	05
100017766	01
100008088	20
100008089	06
100011088	23
100011089	03
100069063	08
100069062	08
100035928	00
100008080	20
100008081	10
100008082	22
100008083	18
100008084	19
100008085	20
100008086	10
100008087	18
100014221	15
100008774	18
100091144	07
100008772	16
100008773	11
100008770	06
100019658	20
100014229	03
100019308	22
100068184	20
100070331	16
100010423	08
100010930	18
100010933	06
100006838	01
100010427	13
100010426	08
100010425	19
100010424	18
100006833	04
100006832	19
100006831	01
100010428	18
100068195	02
100006835	00
100006834	01
100012680	10
100018656	07
100012684	06
100055065	09
100012689	21
100110244	13
100089584	18
100011333	09
100011334	12
100011335	23
100011336	23
100011337	09
100011338	17
100011339	14
100068319	02
100000163	08
100000162	20
100000161	06
100000160	05
100000167	19
100000166	05
100000165	06
100000164	20
100098688	02
100000169	21
100011686	13
100010686	17
100010685	13
100010684	05
100010683	06
100010682	14
100010681	04
100010680	02
100011680	01
100112326	19
100033182	15
100010689	00
100010688	22
100033482	14
100089631	07
100037743	19
100032778	00
100067711	15
100009806	15
100037748	20
100022697	13
100008937	19
100009805	06
100009804	09
100009803	15
100072017	17
100009802	03
100069412	14
100102745	18
100051100	10
100009801	05
100062631	09
100083062	21
100102477	12
100009800	21
100046868	06
100053113	16
100013793	22
100004088	20
100004089	15
100033453	18
100013797	12
100004085	00
100004086	00
100004087	00
100004080	11
100004081	12
100004082	21
100004083	00
100037564	15
100069249	19
100030543	04
100097523	20
100097030	06
100037291	02
100030242	01
100018147	04
100069247	13
100065048	17
100097529	11
100037298	11
100063242	00
100102853	03
100036162	03
100089428	03
100089779	16
100011058	22
100103091	00
100077375	17
100077376	18
100005316	20
100061817	02
100033534	12
100033535	04
100005315	19
100030091	12
100001565	18
100001566	12
100013245	21
100013242	11
100001561	11
100104847	10
100022030	13
100072565	23
100043173	07
100002472	19
100089968	09
100070863	14
100002470	20
100096711	08
100070100	12
100020091	03
100095849	21
100016968	18
100098314	06
100016967	00
100066870	03
100013301	11
100106482	03
100013305	16
100104265	05
100057769	12
100013308	08
100105709	21
100034985	19
100039281	18
100002301	13
100103348	18
100002300	12
100068539	03
100001904	08
100106040	04
100002302	11
100072201	22
100076278	04
100109069	04
100001902	12
100102565	21
100015373	12
100001900	22
100031354	20
100064556	06
100001901	17
100022709	13
100014952	10
100006235	07
100009914	03
100009917	15
100006236	22
100006231	03
100006230	21
100006233	19
100009912	14
100032919	21
100097270	19
100006239	03
100009918	13
100104672	11
100005027	16
100005026	21
100008190	11
100005020	19
100005023	15
100002030	12
100019880	01
100005029	23
100005028	22
100079333	19
100074244	06
100064891	10
100060075	16
100060074	00
100000769	18
100000768	05
100016611	04
100060070	12
100000765	02
100000761	15
100007331	22
100075947	22
100000762	18
100000919	13
100070862	18
100064372	12
100012305	02
100012306	01
100089039	08
100012300	12
100012301	17
100017154	11
100012303	03
100089030	06
100012308	01
100012669	14
100066899	00
100066898	04
100008196	14
100019447	01
100012668	23
100045068	13
100040547	04
100007338	18
100013870	14
100013873	00
100013872	19
100041764	06
100002612	22
100006644	08
100006645	23
100006646	07
100006647	07
100006641	16
100006642	17
100006643	13
100017482	02
100027806	18
100017486	13
100027804	01
100089356	21
100068163	10
100012667	04
100081163	04
100081164	06
100002611	05
100009215	19
100093839	18
100076012	04
100090161	15
100067271	01
100025773	01
100078340	15
100068298	03
100025775	16
100118764	00
100008195	10
100002610	06
100069267	20
100025951	17
100004868	15
100004869	00
100016759	06
100079802	02
100004862	12
100004863	14
100004860	19
100004861	01
100004866	16
100004867	11
100004864	12
100004865	19
100085262	17
100077134	02
100014224	15
100011657	13
100011656	08
100008961	08
100008960	04
100003078	09
100003079	07
100011651	03
100008964	11
100003074	15
100003075	03
100003076	23
100003077	07
100003070	12
100003071	10
100003072	17
100003073	15
100061039	16
100068077	06
100010987	03
100081715	11
100068072	07
100018223	03
100018222	06
100042410	18
100014820	08
100077842	12
100097204	19
100097205	13
100015327	06
100015324	15
100007517	02
100007516	01
100007515	08
100007514	15
100007513	19
100007512	06
100007511	19
100021093	15
100011431	02
100011430	02
100011437	02
100011436	02
100007519	05
100007518	18
100042068	09
100044611	03
100082129	02
100019798	19
100019794	17
100019795	22
100019793	07
100014794	07
100013493	03
100026953	17
100014828	11
100013497	17
100044812	19
100024693	19
100089420	16
100001556	11
100022203	16
100047350	19
100014798	10
100003377	21
100042326	14
100060929	19
100008349	17
100008347	16
100060920	06
100008345	02
100008344	01
100008343	17
100008342	01
100008341	09
100008340	21
100105813	13
100031438	17
100105811	12
100105766	02
100034313	15
100031433	18
100064235	02
100036297	13
100037178	15
100063714	20
100037171	19
100075209	17
100104003	20
100025503	00
100069659	17
100002855	01
100002854	17
100002857	09
100044804	20
100002853	04
100036809	21
100002859	04
100002858	00
100098565	03
100010748	03
100010749	19
100010218	12
100010219	09
100066742	03
100078297	10
100010214	01
100010743	14
100010216	20
100010741	01
100010210	10
100010211	19
100010212	07
100010745	16
100077526	21
100032937	19
100006009	15
100006006	21
100006007	10
100006004	04
100006005	03
100006002	14
100006003	19
100006000	06
100006001	03
100034310	15
100017975	15
100002938	11
100002939	03
100002936	23
100017979	02
100005614	07
100005612	16
100005613	02
100016660	03
100002931	11
100001143	08
100043454	15
100076131	11
100099552	03
100043458	17
100089619	03
100031488	00
100076409	02
100001140	20
100076782	05
100076783	11
100103148	02
100009584	13
100009585	01
100076788	17
100009589	03
100111418	03
100081719	18
100014440	13
100062401	20
100035446	05
100001028	17
100077784	21
100004699	02
100004698	09
100026451	15
100104477	16
100023137	16
100023136	17
100026455	19
100004691	12
100004690	13
100004693	06
100004692	19
100004695	11
100004694	16
100004696	15
100020116	15
100024575	07
100020113	05
100076867	13
100011522	18
100080172	19
100007350	05
100078946	17
100007352	21
100007354	19
100007357	15
100007356	22
100007359	22
100007358	18
100032932	18
100112265	16
100071780	11
100016515	22
100003512	22
100003511	19
100003517	23
100016513	04
100016512	22
100003518	17
100105841	16
100102480	16
100102483	00
100025220	21
100001009	20
100004528	00
100001007	04
100004526	03
100004525	16
100001004	03
100001003	06
100001002	04
100001001	12
100001000	05
100002200	11
100002201	19
100002202	00
100002203	18
100002204	01
100002205	11
100002206	13
100002207	22
100002208	06
100002209	03
100019789	03
100009562	09
100028963	17
100035053	19
100045470	22
100045471	16
100009025	11
100040957	00
100071252	07
100067578	04
100028964	20
100016739	18
100022181	18
100079699	05
100077054	06
100067586	08
100079697	07
100063372	07
100023790	16
100028671	19
100041576	06
100065234	03
100028679	19
100022185	02
100085048	06
100059578	03
100016738	06
100110736	20
100015153	15
100015158	05
100091317	01
100031218	23
100024367	04
100016165	15
100021797	19
100016167	16
100016163	11
100102953	19
100018640	19
100045218	23
100095183	18
100041688	19
100041684	05
100069975	15
100117015	00
100041683	11
100084417	17
100104495	11
100094333	08
100001021	18
100028419	21
100084418	19
100005858	02
100021429	04
100027342	03
100081621	19
100012135	09
100005850	08
100005851	21
100008572	16
100005853	18
100005854	12
100005855	22
100005856	15
100005857	15
100079039	01
100038610	16
100060246	18
100072383	18
100060719	21
100079035	13
100027438	03
100000516	16
100000517	19
100000514	19
100000515	20
100000512	06
100000513	05
100000510	21
100068384	08
100006583	21
100006582	10
100006581	11
100006580	03
100006587	22
100006586	07
100000518	19
100000519	16
100103415	08
100104497	00
100004989	17
100004984	18
100004987	19
100004986	13
100004981	12
100004980	19
100004982	08
100102319	14
100040971	08
100103416	05
100008759	11
100005588	13
100005589	00
100005586	11
100005587	11
100008756	05
100005585	12
100005582	09
100005583	01
100005580	08
100005581	01
100019634	08
100019324	04
100014203	20
100001022	15
100019633	20
100014200	21
100105372	17
100010917	17
100010916	00
100010915	00
100010914	19
100010913	10
100010912	14
100010911	03
100010910	23
100058164	04
100078129	22
100010919	18
100010918	17
100119314	18
100042084	22
100072631	04
100011356	15
100011354	07
100011355	17
100011352	08
100011350	02
100043867	14
100043866	06
100043863	22
100030650	18
100011358	20
100011359	19
100011884	13
100009289	03
100030226	08
100081900	11
100025231	12
100025236	02
100077819	03
100118405	19
100004329	20
100004328	14
100032385	19
100078908	20
100004321	19
100004320	13
100004323	22
100004322	02
100004325	12
100004324	07
100004327	09
100004326	19
100038238	15
100009288	00
100007989	13
100089651	23
100007984	19
100007986	05
100007987	17
100007980	19
100007982	00
100007983	05
100062879	02
100041981	10
100062658	15
100105592	07
100007954	18
100062873	02
100059392	18
100103637	01
100031706	15
100077573	01
100033479	10
100077571	21
100044488	10
100034553	23
100030929	21
100033473	11
100033476	15
100068714	15
100004060	03
100097018	00
100004066	03
100004067	22
100066879	20
100030263	01
100097547	01
100030267	19
100097015	23
100037544	20
100071802	15
100067634	06
100011744	01
100010009	14
100068475	05
100084306	14
100063099	14
100010003	20
100063521	18
100044660	06
100010746	06
100044663	06
100078872	03
100044665	21
100013264	12
100083080	14
100011133	20
100083085	20
100003980	02
100015631	19
100021988	05
100015632	11
100035341	16
100015637	19
100009716	12
100015638	03
100098772	16
100078839	10
100011836	16
100089906	22
100089905	21
100003981	01
100013728	17
100009712	07
100016982	18
100068129	11
100025592	09
100016984	18
100011833	06
100026842	18
100026845	21
100026846	04
100011832	12
100017233	17
100083883	15
100032240	02
100011831	19
100069706	22
100011830	22
100017943	06
100002510	10
100015985	09
100021983	00
100002511	03
100076369	18
100032700	15
100069705	06
100002512	00
100075676	08
100103361	12
100002513	00
100017947	15
100103365	05
100096762	14
100072034	19
100103369	00
100066834	17
100068651	12
100002515	12
100069709	21
100023308	15
100002516	10
100102015	02
100102548	19
100023305	20
100026150	20
100002517	17
100091756	20
100005665	19
100023650	18
100023303	16
100002518	01
100006219	15
100005664	17
100063294	23
100002519	19
100006213	22
100006212	18
100006210	20
100006217	20
100009936	04
100009935	02
100006214	04
100090593	19
100000358	17
100005009	06
100002059	21
100090595	19
100005486	21
100005002	10
100005001	16
100005000	19
100005007	11
100005006	17
100005005	12
100014586	07
100096635	19
100002443	19
100000742	02
100000740	14
100000747	03
100000746	12
100000745	16
100016674	01
100073110	17
100000749	03
100000748	20
100075963	03
100075961	14
100017178	17
100019752	21
100079058	11
100004712	12
100097311	21
100009282	09
100014107	02
100076192	14
100005959	03
100103945	08
100005958	21
100040561	20
100018119	03
100089494	19
100073509	17
100000357	17
100041965	14
100046246	00
100015063	13
100041216	15
100028083	05
100028080	18
100028081	03
100079724	13
100020301	02
100020303	05
100089339	19
100012188	21
100059840	20
100012186	20
100012187	20
100012184	20
100012185	02
100020653	00
100012183	03
100020651	00
100020650	17
100007168	19
100007169	11
100030463	09
100016679	05
100007162	11
100007163	02
100007160	12
100007167	11
100007164	21
100007165	13
100067297	22
100021656	05
100046144	07
100067292	00
100067293	16
100078064	19
100003892	01
100003893	21
100003890	09
100003891	21
100021658	07
100060010	19
100003894	05
100003895	01
100014896	10
100028332	20
100078066	03
100028338	18
100061634	19
100008178	02
100025938	16
100078637	10
100001832	15
100004841	11
100001830	15
100001831	17
100074564	03
100004845	15
100004846	13
100004848	11
100004849	01
100001838	15
100033120	22
100006388	02
100011989	11
100011639	23
100016244	16
100011635	11
100011634	11
100011637	23
100011636	21
100011987	01
100011986	02
100011985	09
100011632	18
100003092	10
100003093	01
100003090	08
100003091	06
100003096	00
100003097	00
100003094	00
100003095	02
100013852	18
100003098	21
100013850	13
100009571	17
100011560	17
100018202	22
100068109	11
100018752	15
100039624	18
100011563	13
100098454	15
100012720	07
100061589	17
100033288	03
100012727	05
100042436	23
100042434	09
100007579	19
100007578	13
100065292	08
100082227	19
100007575	05
100007574	01
100007577	02
100007576	19
100030099	13
100007573	10
100007572	17
100011183	02
100011182	04
100011181	00
100011180	13
100024554	15
100011185	00
100011184	15
100011189	19
100011188	14
100016945	17
100082106	18
100088822	21
100016942	12
100089466	18
100034396	22
100068107	03
100088825	05
100083273	06
100008174	20
100119430	13
100098905	18
100066363	21
100026885	19
100067756	19
100008325	22
100008175	12
100008321	23
100008323	15
100008322	13
100060905	02
100008329	15
100008328	14
100010588	02
100010589	19
100064219	16
100031418	06
100010584	18
100064216	18
100010586	13
100010587	02
100010580	13
100010581	14
100010582	22
100010583	01
100008176	03
100097481	09
100063845	03
100110782	02
100097484	10
100052613	21
100097487	13
100037159	10
100041264	12
100069637	01
100002879	08
100002878	02
100066503	14
100002873	09
100002872	08
100044661	17
100002870	23
100002877	02
100002876	02
100002875	22
100002874	10
100014072	01
100102004	10
100082203	08
100059796	08
100105121	02
100109899	14
100096578	19
100010761	00
100010762	20
100010764	00
100010765	18
100010766	20
100023388	08
100006024	10
100006025	03
100009030	21
100006027	13
100006020	13
100006021	21
100006022	08
100006023	21
100011795	22
100006028	18
100005634	13
100002915	02
100005636	18
100002910	01
100002911	07
100005632	12
100005633	19
100008171	13
100005638	17
100005639	17
100043473	08
100070692	07
100091876	06
100061721	06
100011030	23
100099567	18
100014463	00
100014462	06
100019981	03
100033269	21
100014467	13
100003665	10
100019985	08
100014468	04
100011684	00
100035421	06
100061993	14
100061992	21
100044293	08
100076489	01
100001241	01
100001240	01
100001243	13
100001245	01
100001247	09
100001246	00
100001249	16
100001248	21
100073506	19
100026308	14
100081120	11
100104097	05
100103009	02
100008035	00
100068419	18
100080199	06
100118947	06
100032398	03
100007376	22
100007375	16
100016538	00
100007373	23
100007372	19
100007371	12
100007370	21
100016533	02
100016531	06
100011484	20
100007379	23
100079826	03
100044128	01
100011482	21
100035991	02
100011483	08
100001065	22
100004544	00
100004547	00
100004546	23
100001061	07
100001060	18
100001063	14
100001790	00
100015841	05
100001069	07
100001068	00
100001799	07
100015845	10
100002266	10
100002265	10
100007089	23
100002260	10
100007085	02
100007084	06
100007087	08
100007086	19
100007081	02
100007080	16
100007083	20
100007082	13
100094266	10
100045184	21
100001996	00
100003798	15
100003797	14
100003793	22
100003792	15
100063339	20
100063338	22
100013111	22
100013116	12
100078990	13
100063335	22
100064454	02
100041513	15
100027308	11
100028653	00
100015300	06
100020461	03
100027303	05
100027304	19
100020465	14
100028658	12
100021229	17
100045989	15
100024305	18
100034344	07
100041285	13
100040601	03
100024301	19
100093481	14
100045233	17
100023519	08
100023518	12
100023849	23
100043403	10
100021887	02
100023515	12
100023517	14
100023844	22
100000686	01
100000687	01
100000685	02
100000682	02
100000683	12
100000680	11
100000681	02
100031194	23
100000688	10
100000689	22
100059835	09
100027168	09
100027169	17
100023126	10
100020791	09
100003139	15
100007386	12
100084169	14
100005838	20
100005839	00
100005836	01
100005834	19
100005835	10
100005832	00
100005833	13
100005830	17
100005831	17
100059614	02
100000538	09
100000539	20
100000534	10
100000535	15
100000536	00
100000537	02
100000530	20
100014749	15
100000532	09
100000533	02
100006561	18
100006563	03
100006562	22
100076845	18
100006564	16
100006567	07
100006566	00
100006569	12
100009978	01
100031038	12
100036517	20
100009977	22
100012533	03
100068220	20
100012530	12
100076480	19
100017729	17
100009975	08
100009974	12
100014268	20
100014265	22
100009973	20
100014266	22
100014261	22
100014260	22
100009972	09
100108294	13
100099626	13
100024774	14
100007388	17
100089501	13
100010975	00
100082622	22
100007389	12
100010971	21
100010970	17
100010973	01
100010972	22
100090818	09
100041789	04
100081685	05
100081537	14
100029749	02
100081649	11
100049402	01
100029216	00
100099621	20
100043805	02
100042236	04
100111154	19
100005049	21
100031035	04
100043802	18
100005048	11
100005047	05
100076485	23
100005046	20
100068482	18
100072245	20
100093219	10
100037709	09
100004309	14
100004308	15
100004306	02
100004305	06
100004304	05
100004303	15
100004302	10
100004301	04
100004300	00
100007962	08
100007963	00
100007960	12
100069020	08
100007966	17
100007967	23
100007964	12
100007965	15
100066776	17
100060958	16
100007968	15
100007969	18
100066772	13
100066770	04
100066771	18
100010399	02
100010398	21
100062670	13
100062677	14
100061421	20
100010391	17
100010390	12
100010393	19
100010392	01
100010395	20
100010394	23
100010397	02
100010396	10
100004048	01
100033490	18
100068733	20
100004040	03
100004041	18
100004042	01
100004043	08
100024153	20
100072818	14
100004046	01
100018565	19
100063098	09
100030285	05
100104402	12
100042606	22
100078016	15
100035322	11
100017576	15
100039064	13
100011378	15
100094369	16
100011374	08
100011377	18
100011370	12
100073934	20
100011372	17
100011373	02
100042396	21
100081959	19
100077339	21
100078502	15
100077335	18
100078500	02
100010024	03
100010022	19
100010021	01
100077881	02
100042395	00
100013286	18
100097179	02
100013289	08
100088782	23
100102941	22
100015245	10
100031013	02
100015614	04
100015246	15
100022072	04
100016302	22
100066193	15
100071904	05
100007926	22
100079422	17
100026222	15
100007927	23
100076301	00
100031446	13
100036045	08
100104670	15
100026799	08
100103717	07
100007922	11
100026825	02
100005675	11
100026791	00
100031441	23
100034943	19
100009489	09
100009488	19
100007920	06
100046007	18
100034273	00
100009483	00
100076681	09
100009480	21
100009487	19
100009486	20
100009484	22
100016050	11
100005799	00
100005798	19
100069534	13
100032727	16
100005793	17
100005792	00
100005791	00
100005790	22
100005797	02
100005795	22
100005794	06
100009630	16
100096966	13
100068683	12
100028596	19
100042694	14
100009631	15
100009632	23
100026171	08
100102109	02
100023673	00
100026178	00
100016057	16
100001474	19
100009635	11
100018706	15
100098367	12
100076436	20
100009269	02
100009267	21
100009265	00
100032620	22
100014879	23
100018705	19
100002076	11
100002074	00
100014870	10
100068598	00
100010677	07
100014875	22
100014877	17
100063469	02
100071487	21
100017507	04
100046973	16
100011861	18
100105085	15
100077514	10
100075907	20
100075906	12
100075903	09
100075902	13
100009169	16
100069316	15
100017116	23
100017117	02
100017114	23
100080034	13
100059589	13
100068141	03
100010330	02
100068774	18
100044889	00
100093372	03
100076103	19
100106006	04
100102035	20
100041726	11
100096620	13
100102161	20
100041722	06
100038834	21
100041721	22
100032189	04
100020635	07
100020837	16
100068279	19
100020324	17
100030910	21
100030913	18
100028500	11
100030447	18
100068040	05
100014916	11
100007140	13
100007141	11
100023049	11
100007144	16
100007145	10
100007146	12
100007147	06
100007148	12
100035390	21
100031491	01
100003302	19
100003303	19
100036870	15
100003309	18
100076125	18
100018523	18
100061342	01
100001819	13
100102327	18
100028351	14
100001810	07
100001811	15
100001812	11
100001813	03
100001814	10
100001815	03
100001816	14
100001817	03
100004826	04
100004827	12
100004825	02
100004822	13
100004823	20
100004820	17
100004821	18
100030708	01
100004828	11
100004829	04
100011961	16
100011612	20
100011611	17
100011610	03
100011617	19
100011616	14
100011615	13
100011614	12
100011968	14
100011619	13
100070550	02
100019426	11
100019031	14
100018825	00
100018824	03
100012701	03
100018775	12
100021997	17
100025651	09
100042450	10
100007552	06
100081782	21
100007550	16
100007557	09
100007556	10
100007555	06
100007554	19
100025654	05
100007559	11
100007558	02
100060281	16
100024532	22
100060695	11
100033443	21
100003196	11
100024538	04
100025918	11
100088804	03
100103780	03
100088807	04
100025912	18
100081107	18
100026377	17
